,Nutrient_1,Nutrient_2,Nutrient_3,Nutrient_4,Nutrient_5,Nutrient_6,Nutrient_7,Nutrient_8,Nutrient_9,Nutrient_10,Nutrient_11,Nutrient_12,Nutrient_13,Nutrient_14,Nutrient_15,Nutrient_16,Nutrient_17,Nutrient_18,Nutrient_19,Nutrient_20,Nutrient_21,Nutrient_22,Nutrient_23,Nutrient_24,Nutrient_25,Nutrient_26,Nutrient_27,Nutrient_28,Nutrient_29,Nutrient_30,Nutrient_31,Nutrient_32,Nutrient_33,Nutrient_34,Nutrient_35,Nutrient_36,Nutrient_37,Nutrient_38,Nutrient_39,Nutrient_40,Nutrient_41,Nutrient_42,Nutrient_43,Nutrient_44,Nutrient_45,Nutrient_46,Nutrient_47,Nutrient_48,Nutrient_49,Nutrient_50,Nutrient_51,Nutrient_52,Nutrient_53,Nutrient_54,Nutrient_55,Nutrient_56,Nutrient_57,Nutrient_58,Nutrient_59,Nutrient_60
Food_48,0.0028438992360783778,0.0082900347475348,0.006110385891975723,0.002255546744081467,0.008244046241837796,0.009627273193263206,0.004115474853656193,0.0036416102687779916,0.0017359766038680948,0.0069804210380447415,0.009630654566468472,0.0022239342099244688,0.00536643668187384,0.0018841436618792307,0.0013069891333883424,0.00698050945600881,0.008809184578091482,0.004038134825134268,0.008881886569690894,0.0020534778923592873,0.0031416461372572864,0.009114460542160467,0.005576589043216033,0.006473731454173218,0.0013421640928825713,0.0021555091913310004,0.0015021173125076785,0.009145006659547025,0.0022131546748385233,0.008647055439478791,0.004159312294352078,0.00820537746729202,0.004285391927110726,0.0034091563572358884,0.0018429463107015151,0.0035263593151672037,0.00524331745045552,0.00835757919007116,0.005072634592918281,0.00974292017443856,0.005874697097693407,0.001224510668302991,0.004738305701721453,0.007200091966478624,0.0031086248162484234,0.007287669557633429,0.005533275746633646,0.0012316399802480378,0.007969176545321852,0.006043363334326677,0.0017424415277298405,0.005276926301160457,0.00358563593597272,0.008917133883291399,0.003564343475265239,0.00947518363876779,0.005915194744124014,0.003912523385920492,0.008321905156758198,0.007276603405291893
Food_49,0.004725662461262916,0.006666564724359339,0.008007258376254532,0.008664020148551405,0.008347714423426574,0.002494693797340762,0.008455505972532272,0.0015276615299539493,0.0028015361339551177,0.006606340480593903,0.0020322327290221392,0.006430128355505801,0.003771691222272074,0.004865199266391835,0.0038363635310093027,0.0016315621107841404,0.005506828776297649,0.009672394999553989,0.006506050133441145,0.003700286844554128,0.009605348507116172,0.004503135267570046,0.0072776596048195925,0.006707015244301999,0.009576197632349664,0.009231424250453535,0.002332036507150281,0.0017711728725648022,0.008286780950189468,0.009144488919671408,0.005436762435306095,0.007216851464503976,0.0016280945216057639,0.0029782395807082473,0.0023443857519104905,0.006410445251950307,0.0027778590438949646,0.0015386168399576558,0.003719865544624097,0.007094911862025576,0.0062007735183566915,0.003976524689451723,0.008501309882590388,0.0034864219721088066,0.003344928745291144,0.0060395266971062945,0.0053039407586119814,0.005013753945403246,0.002402070570586605,0.00554181572469692,0.0033311702554789983,0.004529618943571139,0.007602134029035457,0.009431765430034201,0.00796476668670392,0.004650705051609374,0.0063372982539588755,0.007718480342881337,0.004727989450863024,0.00424223342931071
Food_50,0.0022171896636027696,0.007626347213282881,0.008546577317268624,0.0038492596992695757,0.008051569890782819,0.006491917525032888,0.008056747417629198,0.00470203644834698,0.007728187272846461,0.004676582061078635,0.0017988218687750761,0.005955210263214498,0.005088958537497811,0.0032759189848141947,0.009029020014700923,0.004445679749824011,0.0013521350028905326,0.004439221661823313,0.004820588271103328,0.008754739508747441,0.008192648872945393,0.0027996992731713186,0.008551263033629838,0.003231345054282987,0.004077407333478637,0.0016913660857974218,0.0014982068182092748,0.007127741087300238,0.009310069760695597,0.005437151688140459,0.008596843407627248,0.00814376124723388,0.006982108510431964,0.009804060380060008,0.008219691287887475,0.0034735995479283533,0.008101128215989972,0.007233954816555133,0.004595684019727165,0.0016911772320440353,0.002929235766562897,0.008175141024790196,0.003236367593224443,0.009980721847210133,0.007245893259896902,0.005295002326458471,0.006133930211907344,0.006497854511872926,0.009720503380293611,0.0024556707516836754,0.0034515622239467917,0.007386319431741194,0.00315872184829209,0.008841674459818451,0.004118807580923068,0.002627554599242372,0.0014285868476483663,0.0063603553628615505,0.008427539705990965,0.0034641380003391214
Food_51,0.009257855376329383,0.007819608431062042,0.0015517061424890626,0.00615369697007275,0.006106968462927392,0.0028213507444238223,0.004010899407991494,0.005124510042253861,0.001432700391136766,0.002347987683572991,0.002476039501995028,0.004413121790107518,0.007726217128089225,0.008481732931875331,0.00246564141415335,0.007767154324060929,0.0070363896254935256,0.009016186527224905,0.009719121285506546,0.0021201454792894696,0.00172606475278735,0.008197571160568084,0.002459537857772726,0.0027511707183148623,0.008938323302732441,0.009450684073922726,0.0038662411953067663,0.008579512903941947,0.008729712186072859,0.006448514324518327,0.006094796032568305,0.0061825456832104875,0.003711602688784506,0.006569803350450917,0.003192222439977131,0.002598690610680479,0.004716554089816058,0.0073520238068599175,0.006592849186163179,0.009683938714057323,0.006818103202291503,0.002271826448163284,0.002450963919632663,0.0018376042607004893,0.002720563884973117,0.00638155810611209,0.00854457827513334,0.009044808868607118,0.004600394980165437,0.006027247257285086,0.008282796329357321,0.0038086346907565223,0.006361021039948256,0.0025667425994829914,0.005288863064662853,0.002557650343271215,0.00516183751269231,0.004571377225908217,0.00489938341150444,0.003193410034958662
Food_52,0.0022243900814065552,0.003480987951278971,0.0031562203531951827,0.007608665823260048,0.007452775656833915,0.006260346943878452,0.0018220041835189768,0.006096356688520297,0.0017131332334653802,0.0011635571734861403,0.0041733650362389026,0.003164904271575095,0.006351829132897384,0.009357782392626524,0.0074786682499407295,0.007906247757738884,0.009558037993335607,0.0067068197280691095,0.006199578472688431,0.006416811783574377,0.008792247309107194,0.004492891316862866,0.008158026028492037,0.006870312414794453,0.003741143957037671,0.0011231956988568253,0.00288927991078228,0.007299898881641751,0.0062172127877071146,0.0034713522983825748,0.0049087222426092165,0.006950338890232719,0.002143775264409073,0.004890516227660948,0.004749617934837816,0.005883409181082166,0.0056972231219664556,0.0043095401656106464,0.007864602659312917,0.0016050613599209239,0.0013198462528091145,0.004782334056385378,0.009070248251537329,0.0034981241547670226,0.0025507839222788783,0.009353875548964385,0.0025140092912431323,0.0043735648304217304,0.00756113959302843,0.0033483160762984164,0.0030686457501431317,0.004579005105383988,0.008086283331371426,0.009198850178462559,0.001281632751187964,0.0024859731463472826,0.00962741160232217,0.006335121623940716,0.005962692422384379,0.008321893113555953
Food_53,0.0013580496822560035,0.0011245262605567735,0.009707446447314326,0.008457136170154131,0.007726436034024418,0.0024013069313038003,0.005289435307389341,0.00943564184709263,0.009402396360615593,0.001083223962815759,0.007772422681055417,0.0010561398980203933,0.009858715549035009,0.004752704817961287,0.009761668821820897,0.004309721281275738,0.003638685615160793,0.0038466276745114446,0.007576111599747312,0.0027970555053717728,0.008776519226133858,0.006315154242640682,0.009729199233543429,0.009883764131375337,0.0026666380117193085,0.009602038482184161,0.001418846377412653,0.001250773517107951,0.009494781195956967,0.009661570637049942,0.0023252290540479075,0.004981742338500983,0.005446832751893643,0.00874253112866474,0.006651255188765522,0.00797109781781454,0.005365871608881619,0.006835723320176455,0.007618684240232728,0.007640931555255713,0.0010156404410620514,0.0018991726635705455,0.004272943969939744,0.0015507770239318762,0.004446907321309453,0.00450610163624973,0.00928210183549966,0.006103646694052219,0.007357161524802925,0.008984788138776057,0.004979163885843857,0.0010176593013764398,0.003568024221628724,0.008327428300337383,0.009116570528200675,0.00416358623006399,0.0036459212768114356,0.0093205468996186,0.00415966362384502,0.006870206692689926
Food_54,0.0035227831154550707,0.0018812691891166738,0.005511126806074121,0.00930908653406351,0.006567766785345746,0.0028794396230536097,0.0071418661603085175,0.007915250296878694,0.0038868450572346297,0.006032884612879348,0.007137578183205903,0.0024431783084243935,0.009676908457952164,0.005061267653048577,0.009816979514248599,0.0027061647926004562,0.0053539619167868,0.00249268288308254,0.0010916274014554483,0.003140876553176825,0.004628686033612751,0.0048801766395181224,0.008978546395937842,0.0067210953749275775,0.004909974896966772,0.009891979296488315,0.0065280189846401715,0.003903966684864745,0.007221797930897152,0.005461299304147046,0.008930509246613552,0.009068601358569892,0.004306153601090526,0.006061051457741298,0.0033919609964167493,0.00663973076568295,0.009931122660877076,0.008493296660399656,0.0042976891027254275,0.0018584231679414326,0.009700137886361627,0.004506263008099483,0.0036404280394013366,0.0038470185361501085,0.0054093102997496215,0.009610762588741006,0.009879600892001423,0.00366514054617156,0.0041632183697273666,0.005606259040594333,0.0010736855976676235,0.002573529069196982,0.009424531184543259,0.0012649171335522508,0.0019087865174848943,0.004785823153303469,0.007583052242431109,0.003419904073513137,0.003753690314985019,0.003749256821119481
Food_55,0.00885341734078246,0.0030348784560467615,0.006061616434118714,0.009999380323169348,0.007556189454037164,0.004027155897672334,0.007889130732991686,0.00958524136647048,0.00436184026437326,0.007372101160623976,0.0016822383680745025,0.009057671530787275,0.0018663105216188082,0.004356325866354352,0.005882552585760122,0.00337219878205197,0.0068434239338845985,0.005989858546531703,0.0074546671626829555,0.004187254286099448,0.005914125006874061,0.008309668601631062,0.008296267114013102,0.0074281597736669345,0.005877423006534815,0.007059349906970458,0.0017819226110084572,0.005241854806396593,0.008741291502741843,0.006466283395539781,0.009475147952425812,0.003359606691646729,0.001866716218996979,0.00663952092043498,0.0018183333683834237,0.008039218270819744,0.0033106816733415156,0.00584876672599291,0.008302393362714513,0.008092318318302701,0.005463775243712878,0.009782617719839255,0.005478698413817567,0.0035091227502194993,0.0037218812009651814,0.007692784514895432,0.0049339633500153435,0.004769096363069413,0.0011843793574294102,0.0037475034437894437,0.008743447718574462,0.008231540484044323,0.007718597739843942,0.0012081554800814794,0.0012429126228852387,0.0038031846345179436,0.0052700794499632,0.00918767141187643,0.004461668344049855,0.003596725025766035
Food_56,0.006140376714742414,0.009232248695947253,0.007647748403160251,0.008709996537813795,0.0026397788043072967,0.0021309800078241317,0.0058966402032000365,0.00727633743145525,0.009594892433462787,0.0043438096761083105,0.004119011669833269,0.005642688681114262,0.007164441430360381,0.006094213994037729,0.007507276239993366,0.004422834434012414,0.008759778671667176,0.0026467803422556384,0.003843141785454952,0.007963098973932858,0.004021050285814561,0.007013391421330137,0.003590178483456647,0.0026839390818996353,0.003706593075578384,0.00898293967334092,0.005147948158225409,0.003028736383644057,0.003892947302485396,0.0010249386096311374,0.007802274589813259,0.0030310970718952176,0.0063812893624345226,0.0012259858435942881,0.008510485887761658,0.0026870027827271964,0.0010429153998784298,0.0037106902752888304,0.009284384069535447,0.0033635279624017224,0.005531309543061203,0.0046650685992193405,0.0036482433249887805,0.00934618220741414,0.00810095417248354,0.007857219838364717,0.005734964120331159,0.008423755063568536,0.005125857923901284,0.005186705954244001,0.005443966570721174,0.0031321920270211386,0.009312866734482911,0.003328756073906943,0.0027834354994551854,0.0031937661399842675,0.008356169049093452,0.007916910739087256,0.004843961276104614,0.0011240371416212426
Food_57,0.009781615299257973,0.0021927787974132702,0.008662804089330154,0.008035507779676772,0.009442682035402286,0.0079605868517676,0.003982344317443258,0.003087226390727525,0.0043992173836577345,0.0028277845346500715,0.007476172729704558,0.008438667692446996,0.0068179500315752335,0.0026748345817819187,0.0013364623992578113,0.006223611401712681,0.005164057945716523,0.0027973353537912916,0.004312755119982621,0.0058731963004805795,0.006696254010489217,0.005289793997885365,0.009742535395618673,0.0014160376042377043,0.006923871217242086,0.009186021116090431,0.0031290779000190255,0.0029233646926222394,0.00786009526734324,0.0053773641469471245,0.009929597560280938,0.00630211258442541,0.009310977401391935,0.001109894676970797,0.0023908565842813466,0.007159771402764308,0.004748197329077015,0.008523681124860823,0.004860082833008664,0.007416970267194871,0.006095440153301124,0.0020791321059576056,0.007461560860363293,0.007357346212129284,0.0020414633609189326,0.006057203120269561,0.0040208501579384655,0.005129648038411981,0.004804828237276984,0.0019429696382426975,0.002422206876621518,0.001781277545292852,0.0027320231224302574,0.00867199947847971,0.001220703843366396,0.004884555252581704,0.008208427498327817,0.001902323840746511,0.003049422311430682,0.007546957368024583
Food_58,0.006827971893340174,0.0060672145304364955,0.002544767349653627,0.008150779107692793,0.002272727006931665,0.0022131810525075784,0.008155315398730191,0.004323009950956678,0.003813554043310122,0.003508048461792128,0.003924748957308414,0.004065288397368447,0.007267309242458857,0.003162359810361453,0.0039279380812651445,0.007985903576230597,0.009218355159823409,0.006515523732055891,0.0019460640651652633,0.005874261946377607,0.006650009868019657,0.0038264742730625277,0.008452003356342077,0.008038709296814604,0.00617776036048261,0.0023051403048440075,0.007276433191156825,0.0090581379745737,0.003250909987959127,0.009628173061156074,0.007941721573272553,0.003702894173012012,0.006551390117004236,0.003770631388726251,0.0018952108848450467,0.00841733802658617,0.006992263310581292,0.006526005861526497,0.002279555926419101,0.0043963940185281734,0.0088897247200442,0.002469740146992157,0.0014311259829740668,0.002720363292011578,0.0032516200645737762,0.008052782713892951,0.006833273240703984,0.0011560847212584296,0.0011556068746707698,0.006102067859200499,0.006699631981404599,0.002128796928239986,0.006494159368752034,0.003163167193775861,0.004030492082144925,0.004679484223459072,0.0020457531661085167,0.009667842449004597,0.00976388008264805,0.005005015201804667
Food_59,0.0033171983027224725,0.0096273500187278,0.008362516568924717,0.007518057450024089,0.005156306085498754,0.00469520831297055,0.008014143450491666,0.0056765230998816404,0.006945239249387274,0.006095736834475708,0.007409668664362267,0.0018469450367056086,0.0043985898337220814,0.002503802696588786,0.0031783951002118207,0.0028074184888436274,0.005529900693734787,0.0011709368965892683,0.009675708418075999,0.005670674437686141,0.001473143627839501,0.007138484563255834,0.0034199924508808892,0.0019609083332958687,0.008472733173774954,0.002781168426228918,0.0019427884197366822,0.0015121580734344879,0.007557019691807504,0.006897441225904913,0.0010737922652746667,0.0029933248640347334,0.007342138280050746,0.0023692676923355712,0.006190757048135482,0.002918408200768966,0.005043108563297086,0.008806807556216031,0.0037233678457088745,0.007173751509327082,0.004944531095045211,0.0018653972887133947,0.004245714942866209,0.008571520597132969,0.009757416180414057,0.008605735035544048,0.002460055516961956,0.004109583686041762,0.008480693427460752,0.005985063409561889,0.007985672174029675,0.008000049399551111,0.0016397911056710765,0.004081659090409208,0.005311193549076705,0.009507022494223492,0.009084059209144037,0.004807287846380979,0.0018609933473822354,0.0046408805819234365
Food_60,0.0058231299937715275,0.009139574722591283,0.0036539134042709535,0.0037797773110208864,0.006644649110930569,0.005546723995642412,0.002762820631529259,0.0023025452395832144,0.00540547488824812,0.008014518607602526,0.008009481264011088,0.009782233185885319,0.004444463783421952,0.004527903941292349,0.001016375453024763,0.008469256286759404,0.006819655996612457,0.007929299068587019,0.0052356087995032285,0.009281741397767784,0.0012620241804944296,0.002037530644640995,0.004384156014743529,0.001765953173022149,0.0017909909376856473,0.006101854114154906,0.002945098176129258,0.006638816895014166,0.009364598399307325,0.008414939887328164,0.003235873487984275,0.001806966335001907,0.009551732213943284,0.009950463382359925,0.004370454095186613,0.00514609535028305,0.0023080029519705987,0.007391627134999133,0.004796502461675569,0.008227136307289684,0.006195670402821134,0.0013850542824997035,0.004014590864532376,0.008277365536031384,0.007193024932455342,0.0066927875264102404,0.007052541780844705,0.0064453318806123846,0.006770118939288171,0.0065837899417678395,0.0058008514555419255,0.007819724128846718,0.004325433071691088,0.005277145047764515,0.00461304601227721,0.0028828944200973475,0.003897000662498959,0.0014951356984891058,0.003929748705303497,0.0045152478363981625
Food_61,0.0018404568788394145,0.0029840961674088705,0.003245875726985569,0.0030472318738781995,0.0041519953137155435,0.0023038849456297646,0.007583512211600045,0.0040838936978597785,0.002101287106195282,0.006342398031941047,0.0026168335760568045,0.0015225068860992438,0.002469629278222686,0.004779953308442278,0.007241580747346922,0.006773507962941342,0.0010468538142384264,0.008139615872626776,0.004021190006162447,0.007117441218600129,0.0012940585453623957,0.004544094190350798,0.0011764945118719274,0.008347109816306039,0.0026827046246454796,0.007070931167671827,0.0034935954645350037,0.0022181600290388293,0.00937265805141919,0.0063552215420796,0.009015679425690041,0.003759394614855753,0.008468518003105552,0.009475141000656544,0.004556654441081094,0.009137179460786023,0.004015771684111991,0.00392139999214562,0.009961594049755863,0.009571694033596173,0.0030575651137432756,0.00853481824333431,0.004082120898768119,0.009813190365802242,0.00864835865884057,0.009144273711812846,0.006163061603406027,0.003647362170890624,0.00277772505739039,0.005750847284915198,0.007043641527096842,0.0076760977161133065,0.002533448913066666,0.00582299193313956,0.004924988380856963,0.002874017898800308,0.005976660856229416,0.0034832234962581176,0.005815491013985952,0.0028009841041078958
Food_62,0.009099482832242246,0.004042925424276315,0.0064930114239201385,0.002097396886779063,0.006670154732756206,0.0034483630536226756,0.009608784313340505,0.004547388394371978,0.006466659010406722,0.0029423202909696676,0.008753285825887601,0.008238996263084197,0.003210717810481944,0.009199436572054954,0.0013613951983071492,0.0077731580846506585,0.005120819068083799,0.008519134550292677,0.005189373706924073,0.0015902388610336267,0.003038909790662623,0.009949373512452446,0.004007598424924319,0.002442746953228896,0.0082524774322494,0.0014056284465145074,0.0015976787632188633,0.0036776690150892954,0.0014266087717185706,0.00996141415503075,0.007220159974739193,0.005676277967716215,0.008246497509606373,0.006962381205507404,0.002559384583083051,0.002976704196840004,0.008809248571491624,0.004032651940964393,0.005028763083623906,0.004520221409110119,0.0014682683080453817,0.007341163455552576,0.005860666727075942,0.007085260736325373,0.0035040825070042905,0.004662225174942792,0.002733847860444832,0.00477714368293478,0.0068814227061733055,0.009502201388732215,0.00697111479897407,0.005726437569936989,0.004747305002483453,0.001949947158348823,0.005293668672387913,0.0023959728384457942,0.006239684647711812,0.007572223698495256,0.009518460505193733,0.0036716758091917
Food_63,0.0045721498488177975,0.0026465674557279908,0.008901464588923894,0.008416695020044806,0.007974639052059123,0.001515610346949112,0.006010474977774296,0.003115122058319222,0.0020771667705007622,0.008034517901650506,0.0029042323759691374,0.005507305284229027,0.005734867135604867,0.0029195380363507446,0.005430350496901441,0.0014753790783999725,0.0010006520467464295,0.008922897384979332,0.004740298318775369,0.009166778190580201,0.005466766237554337,0.004879974651293483,0.0036632092659274655,0.0017352004383373487,0.003787251843380697,0.006476232386564575,0.007865077125006904,0.005867429658884594,0.00782430259326777,0.0024197643249308873,0.006249159385112565,0.008943429043231393,0.0029616418687672306,0.003049020445536913,0.007735892617612456,0.008308511063639161,0.0032324169672468934,0.003984128237690001,0.006685924604055507,0.004585885418702708,0.006616098731163277,0.005467870288870526,0.007962861781708526,0.008612997822219918,0.008774444883746442,0.006503725699568589,0.006513256940673254,0.005046822089374653,0.001248526404669749,0.0036926219751693625,0.0015732794665066674,0.0049400672397377785,0.00864536724084353,0.0063712181593433915,0.007079793384426014,0.0026920717459936747,0.0033575783473251486,0.002468189376756051,0.008584198860343877,0.0035228171168874335
Food_64,0.006060936787311064,0.0022701575171710764,0.0021159001749458052,0.004128250268944158,0.0039731784225401565,0.003959679104302671,0.0064083950831778065,0.0038439114043640004,0.007918622820772943,0.001816036914219772,0.003923072719638657,0.007022738156518565,0.006426388994297771,0.0020756405653034986,0.004955261438213538,0.00378299316587083,0.006686833890832954,0.002168832516155233,0.007035093306853369,0.005174492781428108,0.0034740098912733135,0.007726995942976686,0.0026911886978192153,0.0023701414470674665,0.0011382034290809123,0.008751703206814319,0.00543128986642094,0.00565044048389391,0.002032863550352518,0.0019699852244286463,0.0040040506440523265,0.005646075796167503,0.007307849971390146,0.005493433208616356,0.008484025879351365,0.004396530985722902,0.0012527919275923134,0.004835370475235015,0.0017650236638562943,0.003898489846273225,0.009866392148065669,0.00871618831408939,0.003128101418430451,0.004383661881814379,0.004880486178498797,0.007874815399301672,0.0013011141503850858,0.0013476049302511305,0.002054060807758439,0.006654924843265669,0.004730919555200027,0.008640330658861006,0.0035565210120505355,0.005403268268284904,0.007361071493767699,0.005906810774485084,0.0038511997998126346,0.0023728849175201575,0.00586543076761971,0.0022794085203593347
Food_65,0.009453740137223013,0.005859015495495764,0.0025742377437123357,0.007485782922252168,0.0019319247488779501,0.007944803109766183,0.0051156019997113935,0.002193957599612788,0.0013348993267792136,0.009940401943209148,0.003469314610788682,0.009570237598645358,0.005516527030633457,0.005527138455329334,0.0018196274653492009,0.009556352369541776,0.007596062780950782,0.005668550543435961,0.0020823142516649745,0.0025810891253945697,0.004889499446276055,0.004260329386589953,0.006023242061841996,0.001687095772814879,0.0013631141738650583,0.005599927780210488,0.0012565124283616506,0.001535967586091585,0.004387073123713657,0.0015560116276132178,0.004469226639547151,0.003175754643184928,0.002689932673981789,0.004642118483376366,0.002079135150681314,0.004146754304073437,0.004913862664299427,0.008470026522641241,0.009395255642340002,0.0037750459101960933,0.003633778447663927,0.006098664468440964,0.0022367298376029148,0.0041474096625525175,0.0014789474124571663,0.004411613294039149,0.0020273621115079942,0.006056316206220665,0.006774343609560956,0.009883823830090264,0.00275624796033496,0.0028648193392221753,0.009526775667307887,0.008781767546111367,0.00654448644493497,0.008572665130751882,0.0028872293024933965,0.008866259405770925,0.008805767587071765,0.003233010236320564
Food_66,0.0055753598283389185,0.009367968375019041,0.007112349965507367,0.006944671947886665,0.006037881405079294,0.0034194840822392523,0.009805738343601333,0.005027586810599646,0.003803050868976675,0.007557226387135995,0.006469343319344209,0.004080171773841514,0.0037341243177133362,0.0029305601664627915,0.0017063779306623352,0.00663139815867333,0.005551242743293798,0.0031136356967756155,0.001496120730250264,0.0011701096143738733,0.007646463366986057,0.0026942787023965303,0.0033997925745055603,0.0011270097440253674,0.00235575149348961,0.008870011458062464,0.00317854751268212,0.009585623786347648,0.0024791215456012507,0.0032793531279367992,0.008809389716292932,0.004839475048226391,0.003410460452742453,0.007235323864481618,0.0014610556358401585,0.009015446589206541,0.008574053908209938,0.0017721733161919228,0.008187568719620453,0.00965053397694876,0.005428626572394042,0.006113380151134341,0.007118170662033348,0.003400542488944099,0.006846951330895374,0.005273807500926479,0.004649876241522205,0.009125214036287545,0.008181127989536355,0.009411468653832643,0.008529866423983956,0.0013762954103797125,0.006458764519682411,0.007278731933639239,0.006983717281446701,0.003447607912825157,0.0048306731631849245,0.001351262242752363,0.0018468471492610597,0.006044607105572655
Food_67,0.006241705880190222,0.0028110636156127495,0.005033824513673917,0.005248695337737954,0.0011020309978166222,0.0022826870497224365,0.006618700515544109,0.009935380970178556,0.006853525731436926,0.00208195000469074,0.00839296267389196,0.004883839490634257,0.0017533018829299979,0.006398421249934203,0.003052414883484271,0.004751035726415765,0.003864648248869162,0.006785685527565156,0.004879312055259598,0.001935838838948288,0.0029410800951884877,0.005504007462742554,0.00810265804363684,0.0010876893871387173,0.0065118455559046015,0.0020429358280809958,0.006436444813913526,0.008531268719304243,0.0030563466982924154,0.00545963277229541,0.007966476332600817,0.002580197313291586,0.002373050284317654,0.009145412817753343,0.007251819862365069,0.007629160267379996,0.008595717648508364,0.005854832027965103,0.005395649492732174,0.0060063161642504225,0.007453161720389268,0.004518435746370354,0.0018565142204528548,0.002220371961245962,0.009765126622381635,0.0014654589610670421,0.007404574037042344,0.00949313375578903,0.002163335925165248,0.0075003794006687045,0.0037221093818227964,0.0031326851648004754,0.00867360347391768,0.009184183224273855,0.004123454584531422,0.006693827830383407,0.002583438709010151,0.008107834927836274,0.008931158990881358,0.0038680511696337584
Food_68,0.006876702858227336,0.008887759281023432,0.0011383741562478083,0.008701617358717797,0.006149029097548491,0.00472613846297636,0.005703542621638762,0.00841655807255793,0.007499165945950267,0.0055113836561402445,0.005388870933436799,0.009093319414258453,0.0030910798324324707,0.0018613152622822572,0.007107743068258888,0.0073199054098518805,0.006115474241388628,0.0033628289057034046,0.003663577543642897,0.006553389059755364,0.003456625081132292,0.0054965909116084675,0.0039886691489612845,0.005593943585211845,0.0030642750972049108,0.002782544304837549,0.007605985058316186,0.004471547836243659,0.0030930957204824304,0.008725783613339443,0.0046153042886817675,0.0020428314873449293,0.007372431674609972,0.003519747903175338,0.0060871802082313724,0.006613237362359433,0.009663169339827284,0.002719910805536504,0.0035575485154330454,0.009389978488704886,0.007464636156826008,0.00504397897277691,0.0076129605750636055,0.004720466108886696,0.004690463692410804,0.0024077507880170246,0.005698434219335046,0.003363979727665251,0.0067023409235796964,0.004587455645554281,0.008683489294563685,0.007942263320174715,0.0023313990987420324,0.0063198276686705366,0.0074236655843542415,0.0056299682044884305,0.0020255255379174617,0.00552922654711542,0.00489609090690668,0.00393178992387781
Food_69,0.006242820143915322,0.003923850996888769,0.003120010183047615,0.007623111478459431,0.0029203391924428807,0.008247594298886529,0.00981244905596542,0.004971148448078434,0.008311531473926801,0.0025153095555083688,0.008175731519807234,0.009662204426803604,0.005653210547529127,0.003301478237871455,0.0024474364144896387,0.00924964146355478,0.003921152848180249,0.005473033577947594,0.004900883960546613,0.004916939684107216,0.007887324344061225,0.00941642487383525,0.006730972095052604,0.00961424400202492,0.002714002017472304,0.006075435489655572,0.00716956286840552,0.007434786966635412,0.007802627059897344,0.003998350914707481,0.0089397512155233,0.0021853500620671084,0.0035068214291411096,0.005218426005189627,0.0063279828332906685,0.003657557634786249,0.009170430804562233,0.005066621483658316,0.0019030360070411633,0.008371465892076435,0.009689085061757093,0.004116948850772604,0.005991792261266959,0.006247635425089767,0.008214588269212432,0.002366544464754179,0.008571286576270406,0.0074944855112618735,0.0013142808634709624,0.0061022365414501005,0.0012523039039806579,0.005467959526024359,0.006394718060360133,0.0067139173506626255,0.0093419080181894,0.0036735131697470547,0.008601092737646462,0.005069990920333733,0.007002458736296039,0.008271490806303699
Food_70,0.0075163704931793095,0.00815950530000044,0.0067246255648648005,0.008207025480144356,0.00918112129096274,0.009139769573964236,0.003950993975537569,0.009747755446197291,0.0015190029668085796,0.006547624240889507,0.005457021019317287,0.0030742846314356174,0.005816332437219013,0.0015935919373008048,0.005983427418312469,0.008690188976864625,0.0022687517130661073,0.0039281696806678455,0.006680109439466199,0.004233711508184166,0.004735027244329141,0.004046058083440183,0.005344029060435649,0.004358763583545746,0.0022982349092128783,0.002789315165788067,0.0017132193102093636,0.0052089136094719025,0.008608635410578606,0.0018149597504667015,0.006928529477636515,0.004782008444081522,0.008842429194352634,0.004269821912476472,0.0072499904985875805,0.004592010038824261,0.005877535968890347,0.007974510772980802,0.009710713751045194,0.0022139870280958617,0.005761873547821408,0.002190417781459576,0.0012745334812814093,0.00773155558227889,0.00984944186959718,0.006358629548226522,0.0016518938050406446,0.0015555518102049136,0.003830926273010284,0.00442795654385526,0.001034798358169184,0.008584146128192492,0.0052172178974450225,0.009961369138724654,0.008957322415852707,0.005506986770306694,0.006643523149101262,0.003830967993268775,0.003730204939721376,0.0021718446598963234
Food_71,0.005908601947197072,0.001735041385751381,0.00502173693305595,0.003895519779342792,0.008114800018669634,0.004433010524062467,0.009113457716649388,0.002705773870816849,0.009374919167458542,0.0063395798014364985,0.002082174420032782,0.005519351534499469,0.0034112636865168476,0.007741328472663697,0.006861784949301662,0.0015646286018612143,0.004757915978814618,0.008984225827969941,0.004670442933796693,0.007692675054887852,0.0020204431410839716,0.008802249642134042,0.005521885870465192,0.009528149514070758,0.005835890547126583,0.00792303115505477,0.009749025063317936,0.007564123089369661,0.0061954600272476415,0.004300373256483948,0.0013827257877331782,0.004892911382421821,0.00471232412137404,0.008407560318737985,0.0027032743557817247,0.007683803667584638,0.001338072515998671,0.008977287952847798,0.0070114833650169245,0.0048019940854354855,0.003389569499206181,0.0026596093608580998,0.006270806221111099,0.004692148074700912,0.007687206032799229,0.009160970963388075,0.0036608639144716498,0.00684910321482998,0.004804499732410816,0.0013846509371872517,0.00653889405687092,0.004273323092442128,0.001123534407937418,0.005250519829586823,0.0018250201078485694,0.006653526919574103,0.005738467288683696,0.005503138688465828,0.00943191287640371,0.008923846408445728
